Page Name,User Name,Facebook Id,Likes at Posting,Followers at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Total Interactions,Overperforming Score
CNN,cnn,5550296508,33055271,35738181,2020-05-08 07:00:39 KST,Link,1159,1435,431,21,69,218,102,920,4,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160823767111509,"Now is the worst possible moment for the Trump administration to support overturning the entire system — at the height of the Covid-19 outbreak, when thousands are dying every day — writes Dr. Leana S. Wen for CNN Opinion",https://cnn.it/2WcYb7d,https://www.cnn.com/2020/05/06/opinions/obamacare-trump-administration-bad-timing-wen/index.html?utm_source=fbCNN&utm_term=link&utm_content=2020-05-07T22%3A00%3A35&utm_medium=social,,This is the worst possible moment to try to kill Obamacare | Opinion,via CNN Opinion,,,"4,359",-1.81
CNN,cnn,5550296508,33064976,35753556,2020-05-09 17:45:08 KST,Link,1114,1288,417,14,43,44,1211,203,10,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160830137971509,"As more data becomes available, one thing is clear: Covid-19 has only magnified the systemic inequalities that persist in the United States. And nonwhite Americans, especially African Americans, have been hit hard on nearly every front.",https://cnn.it/3fBvDvJ,https://www.cnn.com/2020/05/08/us/coronavirus-pandemic-race-impact-trnd/index.html?utm_term=link&utm_content=2020-05-09T08%3A45%3A04&utm_medium=social&utm_source=fbCNN,,The coronavirus pandemic is hitting black and brown Americans especially hard on all fronts, ,,,"4,344",-1.81
CNN,cnn,5550296508,32967300,35601425,2020-04-25 10:15:12 KST,Link,1560,991,1106,10,337,25,295,20,0,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160763884901509,The findings add to a growing body of evidence suggesting that people who don't feel sick are contributing to the spread of the deadly virus,https://cnn.it/3bzWar6,https://www.cnn.com/2020/04/24/us/2-asymptomatic-coronavirus-studies/index.html?utm_content=2020-04-25T01%3A15%3A07&utm_source=fbCNN&utm_term=link&utm_medium=social,,2 studies show many people who tested positive for Covid-19 displayed no symptoms, ,,,"4,344",-1.81
CNN,cnn,5550296508,33068590,35760247,2020-05-10 12:31:13 KST,Link,764,896,1071,7,501,11,962,129,2,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160834164886509,"A University of Pittsburgh professor on the verge of making ""very significant findings"" researching Covid-19, according to the university, was shot and killed in an apparent murder-suicide over the weekend, police said.",https://cnn.it/35Lj8t7,https://edition.cnn.com/2020/05/06/us/university-of-pittsburgh-professor-killed/index.html?utm_term=link&utm_source=fbCNN&utm_content=2020-05-10T03%3A31%3A08&utm_medium=social&fbclid=IwAR3ZR_EnZJnwTdokbEc17NC-Cz3XSDWvzmwKzfENNaQau9JKQKNsoriACwA,,"Professor researching Covid-19 was killed in an apparent murder-suicide, officials say", ,,,"4,343",-1.81
CNN,cnn,5550296508,33115492,35839460,2020-05-22 17:01:06 KST,Link,1457,950,1185,3,518,36,166,9,9,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160883369866509,The US Centers for Disease Control and Prevention is estimating that about a third of coronavirus infections are asymptomatic.,https://cnn.it/2XyvZeH,https://www.cnn.com/2020/05/22/health/cdc-coronavirus-estimates-symptoms-deaths/index.html?utm_medium=social&utm_source=fbCNN&utm_content=2020-05-22T08%3A01%3A03&utm_term=link,,CDC estimates that 35% of coronavirus patients don't have symptoms,"A third of Covid-19 patients are asymptomatic and 0.4% of those who get sick will die, CDC says.",,,"4,333",-1.82
CNN,cnn,5550296508,33064976,35753556,2020-05-09 14:29:09 KST,Link,2596,417,570,516,44,14,0,2,172,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160829755086509,"The Air Zoom Pulse, which was released in November 2019, is the company's ""first shoe designed for the healthcare athlete, an everyday hero,"" Nike said in its announcement on Monday.",https://cnn.it/2WfIT1o,https://edition.cnn.com/2020/05/04/business/nike-donates-30000-shoes-for-coronavirus-workers-trnd/index.html?utm_medium=social&utm_term=link&utm_content=2020-05-09T05%3A29%3A04&utm_source=fbCNN,,"Nike will donate 30,000 shoes to frontline workers fighting Covid-19", ,,,"4,331",-1.82
CNN,cnn,5550296508,33509997,36576219,2020-09-22 12:15:50 KST,Native Video,1427,1410,543,23,55,315,132,415,5,crosspost,104452,107434,149054,00:04:51,https://www.facebook.com/cnn/posts/10161310409591509,"“That is so tragic. That is a failure, a failure on his part to exercise the two pillars of responsibility a President has. First, to protect the people… Number two, to tell the truth to the people.” Bob Woodward reacts to Pres. Trump giving himself an A+ in handling Covid-19.",https://www.facebook.com/cnn/videos/322150245556156/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fcnn%2Fvideos%2F322150245556156%2F,,Bob Woodward: It’s ‘tragic’ that Trump gives himself an A+ in handling pandemic,,,,"4,325",1.74
CNN,cnn,5550296508,34062809,37436618,2020-12-25 22:31:08 KST,Link,2781,637,200,562,11,71,4,15,43,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161586104921509,"""I beg all those in charge of states, of companies, of international bodies ... to promote cooperation and not competition and to seek a solution for everyone, vaccines for all, especially for the most vulnerable and needy in all regions of the globe,"" Pope Francis said during his traditional Urbi et Orbi (to the city and the world) message at the Vatican",https://cnn.it/2KVzARj,https://www.cnn.com/2020/12/25/europe/pope-francis-christmas-italy-intl/index.html?utm_content=2020-12-25T13%3A31%3A05&utm_source=fbCNN&utm_term=link&utm_medium=social,,Pope Francis calls on countries to share Covid-19 vaccines in Christmas message,,,,"4,324",-4.19
CNN,cnn,5550296508,34229089,37677002,2020-12-18 11:16:08 KST,Link,987,1713,137,30,52,390,14,994,4,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161566328406509,"""Because of government continuity requirements, I have been informed by the Office of the Attending Physician that I am eligible for a COVID-19 vaccine, which I will accept in the coming days,"" the Kentucky Republican said",https://cnn.it/37uodsb,https://www.cnn.com/2020/12/17/politics/mcconnell-covid-vaccine/index.html?utm_medium=social&utm_content=2020-12-18T02%3A16%3A02&utm_source=fbCNN&utm_term=link,,Mitch McConnell says he will get Covid vaccine 'in the coming days',,,,"4,321",-4.19
CNN,cnn,5550296508,33336453,37297025,2020-06-19 18:30:26 KST,Link,1743,1085,604,14,199,74,550,42,8,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160992256956509,"California, Oregon, North Carolina and Arizona are among 10 states currently reporting its highest seven-day average of new coronavirus cases per day since the crisis began, according to a CNN analysis of data",https://cnn.it/3eh9WjE,https://www.cnn.com/2020/06/19/health/us-coronavirus-friday/index.html?utm_medium=social&utm_source=fbCNN&utm_term=link&utm_content=2020-06-19T09%3A30%3A22,,Coronavirus spikes bring states and cities back to the table to discuss protection measures,"The pressure is on for local leaders to respond to regional Covid-19 spikes and records, and some are turning to mask mandates.",,,"4,319",-1.82
CNN,cnn,5550296508,34066936,37444302,2020-12-28 02:09:04 KST,Link,863,1035,354,9,87,109,1553,283,19,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161592298571509,"December has been the nation's deadliest month since the Covid-19 pandemic's start, with more than 63,000 Americans lost to the virus in the past 26 days. Experts continue to warn that another surge stemming from the Christmas holiday could be on its way.",https://cnn.it/34MaRpC,https://www.cnn.com/2020/12/27/health/us-coronavirus-sunday/index.html?utm_source=fbCNN&utm_medium=social&utm_term=link&utm_content=2020-12-27T17%3A09%3A01,,"December is the US' deadliest month of the pandemic — and January projections are 'nightmarish,' expert says",,,,"4,312",-4.2
CNN,cnn,5550296508,33377220,37393301,2020-07-16 02:17:10 KST,Link,1577,1274,328,9,85,192,734,98,9,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161093891856509,"With Covid-19 cases soaring in the US South and Southwest, the nation's public health experts fear the end is not yet in sight",https://cnn.it/3h5Tzrh,https://www.cnn.com/2020/07/15/health/us-coronavirus-wednesday/index.html?utm_term=link&utm_source=fbCNN&utm_medium=social&utm_content=2020-07-15T17%3A17%3A06,,"Coronavirus is a 'pandemic of historic proportions,' expert says, as cases climb in South and Southwest",,,,"4,306",-1.83
CNN,cnn,5550296508,33390105,37424142,2020-07-23 10:45:41 KST,Native Video,1377,1209,508,23,42,108,432,593,12,crosspost,226691,231466,441333,00:05:55,https://www.facebook.com/cnn/posts/10161118281281509,"""The President did not once mention the single central fact of the coronavirus pandemic at the briefing tonight. The fact that almost 143,000 Americans have now died,"" says John Berman, #KeepingThemHonest https://cnn.it/3eP8Smt:=:https://www.cnn.com/world/live-news/coronavirus-pandemic-07-22-20-intl/index.html?utm_medium=social&utm_source=fbCNN&utm_content=2020-07-23T00:24:49",https://www.facebook.com/cnn/videos/1421739544683921/,,,"John Berman: Trump failed to mention 143,000 Americans have died at WH Covid-19 briefing",,,,"4,304",1.73
CNN,cnn,5550296508,33103563,35821068,2020-05-19 22:45:15 KST,Native Video,1374,555,1013,170,127,4,969,5,83,crosspost,288901,308765,594787,00:06:13,https://www.facebook.com/cnn/posts/10160872104736509,Eight-year-old Jaden Hardowar suffered a cardiac arrest and was later found to have coronavirus antibodies. His father says he is now recovering. Doctors are seeing an increasing number of cases of a Covid-related illness in children. https://cnn.it/2WMSSvI:=:https://www.cnn.com/2020/05/14/health/pediatric-coronavirus-syndrome-multisystem-health/index.html?utm_medium=social&utm_source=fbCNN&utm_content=2020-05-19T13:12:33,https://www.facebook.com/cnn/videos/1141119286235474/,,,This eight year old boy tested positive for coronavirus antibodies after suffering a cardiac arrest,,,,"4,300",1.73
CNN,cnn,5550296508,34229089,37677002,2020-12-15 20:30:18 KST,Link,1763,1953,105,221,20,172,26,13,24,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161559125226509,"For many Americans, Monday felt like a sigh of relief. After 10 nightmarish months, the first Covid-19 vaccinations began, a historic milestone in a brutal battle.",https://cnn.it/3qTP09f,https://www.cnn.com/2020/12/15/health/us-coronavirus-tuesday/index.html?utm_medium=social&utm_content=2020-12-15T11%3A30%3A15&utm_source=fbCNN&utm_term=link,,"Covid-19 vaccine rollout was a moment of hope in pandemic's 'darkest days,' expert says. But the dark days aren't yet over",,,,"4,297",-4.12
CNN,cnn,5550296508,34057153,37422056,2020-12-22 06:31:12 KST,Link,2468,182,136,972,15,8,18,2,493,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161576680951509,"When the mother of two saw the bag at her front door, she thought it was from a relative, until she saw the note inside",https://cnn.it/3ha4dhD,https://www.cnn.com/2020/12/21/us/postal-gift-coronavirus-trnd/index.html?utm_source=fbCNN&utm_term=link&utm_medium=social&utm_content=2020-12-21T21%3A31%3A09,,Mail carrier makes a special delivery for a mom battling Covid-19,,,,"4,294",-4.22
CNN,cnn,5550296508,33577745,36786141,2020-10-28 13:31:08 KST,Link,882,2251,306,17,259,403,88,81,7,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161417749036509,"A senior Trump administration official recently tested positive for Covid-19 after returning from a diplomatic trip to Europe, according to a State Department official familiar with the matter.",https://cnn.it/3muLDCE,https://www.cnn.com/2020/10/27/politics/peter-berkowitz-covid-19-positive/index.html?utm_term=link&utm_content=2020-10-28T04%3A31%3A02&utm_medium=social&utm_source=fbCNN,,"Senior State Department official tested positive for Covid-19 after Europe trip, official says",,,,"4,294",-1.42
CNN,cnn,5550296508,33399619,37444687,2020-07-30 06:00:46 KST,Link,610,1465,405,16,240,118,136,1300,2,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161140073361509,"In Jackson, New Jersey, it took police more than five hours Sunday to break up a house party with about 700 guests. The home was being rented out through Airbnb, police said. ""Come on folks! Come on,"" Gov. Phil Murphy, said during a news conference Monday. ""That's needlessly putting men and women in uniform and their families at risk.""",https://cnn.it/2P5caaG,https://www.cnn.com/2020/07/29/us/coronavirus-americans-gatherings/index.html?utm_medium=social&utm_content=2020-07-29T21%3A00%3A42&utm_source=fbCNN&utm_term=link,,"Large gatherings are fueling rising Covid-19 cases, but they keep happening",,,,"4,292",-1.83
CNN,cnn,5550296508,34040855,37380824,2020-12-11 15:00:35 KST,Link,864,1152,773,4,278,30,1153,9,21,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161547901751509,"Neurological complications can appear even in moderate Covid-19 cases, and can lead to worsening disability after patients are discharged from the hospital, according to researchers at Boston University School of Medicine.",https://cnn.it/3m2dvxa,https://www.cnn.com/2020/12/10/health/effects-on-the-brain-covid-19-wellness/index.html?utm_term=link&utm_medium=social&utm_content=2020-12-11T06%3A00%3A29&utm_source=fbCNN,,"Covid-19 complications include seizures and movement disorders, study finds",,,,"4,284",-3.78
CNN,cnn,5550296508,33466841,37587658,2020-08-20 04:30:41 KST,Link,1625,538,304,17,208,422,994,161,14,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161207525681509,"Just days before classes are slated to resume, colleges across the country are finding it may be next to impossible to create a coronavirus-free environment on campus",https://cnn.it/3aIXM2a,https://www.cnn.com/2020/08/19/health/us-coronavirus-wednesday/index.html?utm_content=2020-08-19T19%3A30%3A36&utm_term=link&utm_medium=social&utm_source=fbCNN&fbclid=IwAR2KKLclfL24GeY8eC5ZgFMbDn-qcAHA4cS8EqTBMjVpj-34BOIGwGKXk6Q,,Covid-19 infections among students have already caused some colleges to change plans,,,,"4,283",-1.84
CNN,cnn,5550296508,34028954,37354681,2020-12-03 05:00:59 KST,Link,2129,1250,258,49,177,386,7,18,6,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161523676526509,Russian President Vladimir Putin on Wednesday ordered his government to start large-scale vaccinations against Covid-19 starting next week,https://cnn.it/2I62zRi,https://www.cnn.com/2020/12/02/europe/russia-putin-coronavirus-vaccine-intl/index.html?utm_medium=social&utm_source=fbCNN&utm_content=2020-12-02T20%3A00%3A57&utm_term=link,,Putin orders Russian officials to start large-scale Covid-19 vaccination campaign,,,,"4,280",-3.06
CNN,cnn,5550296508,33343720,37311920,2020-06-23 14:00:09 KST,Link,1002,826,566,7,225,15,1561,64,14,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161007575696509,"One-third of Medicare recipients diagnosed with Covid had to be hospitalized, and more than a quarter of that group died, according to federal data",https://cnn.it/3du9lKa,https://www.cnn.com/2020/06/22/health/medicare-elderly-coronavirus-patients-covid-hospital/index.html?utm_medium=social&utm_source=fbCNN&utm_content=2020-06-23T05%3A00%3A03&utm_term=link,,A third of Medicare enrollees with coronavirus ended up in the hospital. A quarter of them died,,,,"4,280",-1.84
CNN,cnn,5550296508,32539929,34832957,2020-03-27 17:45:10 KST,Link,746,313,484,25,99,5,2598,5,0,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160629550986509,"""With love and heavy hearts, Playwrights Horizons pays tribute to Mark Blum, a dear longtime friend and a consummate artist who passed this week... Thank you, Mark, for all you brought to our theater, and to theaters and audiences across the world. We will miss you.""",https://cnn.it/2UDAkM6,https://www.cnn.com/2020/03/26/entertainment/mark-blum-death-trnd/index.html?utm_content=2020-03-27T08%3A45%3A06&utm_source=fbCNN&utm_medium=social&utm_term=link,,"Mark Blum, actor in 'Desperately Seeking Susan' and 'You,' dies of coronavirus complications","Mark Blum, a veteran stage actor known for films including ""Desperately Seeking Susan"" and ""Crocodile Dundee,"" has died due to complications from Covid-19, according to a statement released by the Screen Actors Guild.",,,"4,275",-1.84
